Parking_ID,Location,Date,Time,Total_Slots,Available_Slots,Occupied_Slots,Vehicle_Type,Parking_Status,Entry_Count,Exit_Count,Revenue,Sensor_Status
P1270,T Nagar,2026-01-17,17:26,198,66,132,Car,Available,31,30,2772,Inactive
P1271,Anna Nagar,2026-05-12,19:59,290,10,280,EV,Full,50,19,15120,Active
P1272,Anna Nagar,2026-06-14,01:35,242,15,227,Car,Available,105,68,7491,Active
P1273,Adyar,2026-02-17,17:43,128,44,84,EV,Full,32,12,5376,Inactive
P1274,Anna Nagar,2026-01-15,03:30,249,41,208,Truck,Full,92,50,15184,Inactive
P1275,OMR,2026-04-14,13:39,256,217,39,Truck,Full,107,54,2223,Active
P1276,OMR,2026-02-16,23:25,52,5,47,Car,Available,109,109,1974,Active
P1277,Guindy,2026-06-30,08:04,119,65,54,Truck,Available,68,10,4158,Inactive
P1278,Tambaram,2026-04-26,00:21,256,173,83,Truck,Available,82,55,3237,Inactive
P1279,Tambaram,2026-01-13,15:33,260,203,57,Bike,Full,49,33,4275,Active
P1280,Porur,2026-01-07,20:23,259,242,17,EV,Available,41,35,1071,Active
P1281,T Nagar,2026-04-08,08:24,142,63,79,EV,Full,44,31,4740,Active
P1282,Guindy,2026-03-21,08:16,144,63,81,Truck,Full,86,58,4536,Active
P1283,Tambaram,2026-01-12,14:14,91,4,87,EV,Available,103,69,3219,Active
P1284,T Nagar,2026-02-08,13:29,237,49,188,Car,Full,54,42,5076,Inactive
P1285,Guindy,2026-03-27,18:50,286,63,223,Bike,Available,32,13,8697,Active
P1286,OMR,2026-05-15,15:15,229,187,42,Truck,Full,31,22,3192,Active
P1287,T Nagar,2026-05-24,00:20,130,56,74,Bike,Full,137,136,1998,Inactive
P1288,Adyar,2026-03-04,04:12,70,52,18,Car,Available,22,20,1332,Active
P1289,T Nagar,2026-01-16,00:36,188,66,122,EV,Full,93,86,5734,Active
P1290,Anna Nagar,2026-05-01,18:18,194,166,28,EV,Available,126,41,672,Active
P1291,Tambaram,2026-04-21,23:59,70,32,38,Car,Available,128,51,2660,Active
P1292,Guindy,2026-04-09,08:41,242,229,13,Truck,Available,148,109,377,Inactive
P1293,Anna Nagar,2026-04-11,21:54,81,27,54,Car,Available,59,47,2538,Inactive
P1294,OMR,2026-03-21,00:41,243,8,235,Truck,Full,126,32,16920,Inactive
P1295,T Nagar,2026-01-30,11:53,235,80,155,EV,Available,123,81,6045,Active
P1296,Porur,2026-02-02,01:46,123,56,67,Car,Available,99,54,4087,Active
P1297,Anna Nagar,2026-04-20,09:11,162,107,55,Truck,Available,80,33,2530,Active
P1298,Velachery,2026-05-25,15:00,276,95,181,EV,Available,58,17,12851,Active
P1299,Tambaram,2026-03-06,04:29,290,141,149,Truck,Full,78,54,3278,Active
P1300,Velachery,2026-04-05,21:06,256,6,250,Truck,Available,91,39,9250,Active
P1301,OMR,2026-01-10,21:20,115,64,51,Truck,Full,105,18,2856,Active
P1302,Velachery,2026-01-09,21:44,268,185,83,EV,Available,91,43,5644,Active
P1303,Velachery,2026-03-31,06:44,210,62,148,Bike,Full,85,66,8880,Active
P1304,OMR,2026-01-24,19:06,132,89,43,Bike,Full,63,27,2193,Active
P1305,Velachery,2026-04-13,10:50,56,24,32,EV,Available,140,89,960,Inactive
P1306,Tambaram,2026-04-24,15:41,73,55,18,EV,Full,92,77,1440,Inactive
P1307,Velachery,2026-05-23,16:11,165,89,76,Truck,Full,63,11,4560,Inactive
P1308,Guindy,2026-03-27,06:02,181,160,21,EV,Full,95,24,1113,Inactive
P1309,Tambaram,2026-06-03,00:24,127,58,69,Truck,Available,91,24,1518,Inactive
P1310,Anna Nagar,2026-05-24,17:22,96,34,62,Car,Full,36,30,1984,Inactive
P1311,Tambaram,2026-04-01,14:38,145,85,60,Bike,Full,147,73,1320,Active
P1312,T Nagar,2026-02-01,21:11,94,50,44,Truck,Full,79,22,2816,Active
P1313,Tambaram,2026-04-28,08:07,145,0,145,EV,Full,71,47,7540,Active
P1314,OMR,2026-06-03,07:35,51,18,33,Truck,Available,31,24,1221,Inactive
P1315,Velachery,2026-02-22,07:02,215,63,152,EV,Available,66,39,6840,Inactive
P1316,Velachery,2026-02-19,14:04,199,112,87,Car,Available,87,60,6699,Inactive
P1317,OMR,2026-01-23,06:06,124,111,13,Car,Available,148,91,689,Active
P1318,Adyar,2026-02-09,20:13,90,5,85,Car,Available,98,32,6545,Inactive
P1319,Tambaram,2026-02-12,11:43,126,25,101,Bike,Available,74,53,4242,Inactive
P1320,Porur,2026-02-16,16:09,193,11,182,Car,Full,94,47,13650,Inactive
P1321,Tambaram,2026-01-24,16:49,89,4,85,Car,Available,92,24,4930,Active
P1322,Porur,2026-04-14,08:18,102,58,44,EV,Available,144,101,2288,Inactive
P1323,Guindy,2026-06-08,10:49,273,131,142,EV,Full,88,68,9088,Inactive
P1324,Tambaram,2026-05-19,15:05,79,44,35,EV,Full,143,31,1400,Inactive
P1325,Adyar,2026-03-05,10:53,56,40,16,EV,Available,131,116,928,Inactive
P1326,Anna Nagar,2026-05-02,17:26,63,53,10,EV,Available,96,54,440,Active
P1327,T Nagar,2026-03-07,04:56,169,76,93,EV,Full,35,17,4743,Active
P1328,Velachery,2026-01-12,11:39,108,94,14,EV,Available,115,13,686,Active
P1329,Anna Nagar,2026-06-27,12:51,249,225,24,Car,Available,56,50,1776,Inactive
P1330,Guindy,2026-04-11,16:35,92,33,59,Car,Available,121,56,3894,Inactive
P1331,Tambaram,2026-02-11,09:16,204,161,43,EV,Full,28,21,1204,Inactive
P1332,T Nagar,2026-04-24,16:05,54,1,53,Truck,Available,63,51,2650,Inactive
P1333,OMR,2026-03-14,15:12,215,139,76,Bike,Available,146,43,3800,Inactive
P1334,OMR,2026-06-26,19:52,108,53,55,EV,Available,61,34,2420,Inactive
P1335,OMR,2026-02-10,20:59,91,40,51,EV,Available,34,17,2550,Active
P1336,T Nagar,2026-01-18,15:02,163,153,10,Car,Available,79,59,250,Inactive
P1337,Guindy,2026-04-15,18:50,146,125,21,Truck,Full,83,27,1659,Inactive
P1338,Tambaram,2026-02-28,22:33,105,81,24,EV,Available,31,26,1008,Active
P1339,Adyar,2026-04-15,22:14,103,87,16,Car,Full,90,35,1168,Active
P1340,OMR,2026-01-29,21:44,111,15,96,EV,Full,27,19,3168,Inactive
P1341,Velachery,2026-03-01,04:36,99,53,46,Bike,Full,140,46,966,Active
P1342,Porur,2026-05-27,21:00,161,110,51,EV,Full,32,18,2091,Inactive
P1343,Tambaram,2026-04-01,16:55,289,138,151,Bike,Full,137,84,6946,Inactive
P1344,OMR,2026-02-24,01:07,107,23,84,Truck,Full,118,24,4956,Active
P1345,T Nagar,2026-02-24,17:51,92,1,91,Truck,Available,120,56,2821,Inactive
P1346,OMR,2026-01-25,16:59,89,24,65,Car,Full,27,18,3315,Inactive
P1347,T Nagar,2026-02-11,13:33,149,24,125,Bike,Full,40,20,3625,Inactive
P1348,OMR,2026-02-10,11:01,108,86,22,Bike,Full,124,52,1760,Active
P1349,T Nagar,2026-06-29,08:41,276,70,206,Truck,Full,30,23,9270,Active
P1350,Adyar,2026-06-14,00:41,270,35,235,Bike,Available,89,82,13865,Inactive
P1351,Tambaram,2026-02-14,20:34,293,222,71,EV,Available,83,16,3124,Active
P1352,Velachery,2026-04-05,16:46,68,15,53,Car,Full,44,18,4028,Active
P1353,Anna Nagar,2026-04-23,18:25,274,93,181,Car,Available,37,32,13937,Inactive
P1354,Guindy,2026-03-07,22:04,289,90,199,EV,Available,41,26,6567,Inactive
P1355,Tambaram,2026-02-10,03:18,88,71,17,EV,Available,126,71,374,Inactive
P1356,Porur,2026-04-21,11:37,227,87,140,Car,Full,100,68,10080,Inactive
P1357,T Nagar,2026-03-28,17:03,78,20,58,Bike,Available,34,15,1914,Active
P1358,Anna Nagar,2026-03-11,20:03,195,14,181,Bike,Full,74,48,6697,Active
P1359,OMR,2026-04-15,20:15,103,39,64,Truck,Full,90,31,4416,Active
P1360,Adyar,2026-02-07,18:12,72,43,29,Truck,Full,38,22,1073,Active
P1361,Porur,2026-05-12,04:16,155,81,74,EV,Available,138,103,4440,Active
P1362,Guindy,2026-01-04,03:45,170,109,61,EV,Available,36,11,2684,Inactive
P1363,Adyar,2026-04-28,14:27,144,61,83,Car,Full,25,13,2988,Active
P1364,Velachery,2026-02-01,20:54,259,166,93,Bike,Available,74,49,4836,Inactive
P1365,Velachery,2026-01-09,14:08,251,118,133,EV,Full,36,34,2926,Inactive
P1366,OMR,2026-04-19,04:56,127,74,53,EV,Full,23,12,4134,Inactive
P1367,OMR,2026-05-03,10:27,188,110,78,EV,Full,21,15,3510,Active
P1368,Guindy,2026-05-22,02:21,95,85,10,Bike,Full,74,51,400,Inactive
P1369,OMR,2026-03-17,03:15,79,4,75,Truck,Full,80,27,5325,Inactive
P1370,T Nagar,2026-06-05,21:48,130,97,33,EV,Available,87,11,2244,Inactive
P1371,Guindy,2026-04-04,15:04,223,54,169,Bike,Available,72,49,4563,Inactive
P1372,Adyar,2026-01-24,08:09,240,119,121,Truck,Available,129,34,8712,Inactive
P1373,Anna Nagar,2026-06-09,23:21,157,78,79,Car,Full,105,37,1580,Inactive
P1374,Porur,2026-05-01,16:14,230,29,201,Car,Available,43,34,11658,Active
P1375,OMR,2026-03-02,20:52,198,99,99,Bike,Full,141,29,3663,Active
P1376,Anna Nagar,2026-04-11,15:19,205,158,47,EV,Full,29,19,3102,Active
P1377,Anna Nagar,2026-02-07,11:18,207,34,173,Truck,Available,45,18,10034,Inactive
P1378,Guindy,2026-03-08,02:41,114,101,13,EV,Full,108,100,442,Active
P1379,Velachery,2026-04-27,07:22,220,197,23,EV,Full,117,91,966,Inactive
P1380,OMR,2026-06-27,10:33,125,39,86,EV,Full,87,60,6192,Inactive
P1381,Anna Nagar,2026-01-07,22:56,258,195,63,Bike,Full,113,31,4536,Active
P1382,Tambaram,2026-02-26,03:46,96,25,71,Truck,Available,61,22,1846,Inactive
P1383,Tambaram,2026-05-02,11:15,293,171,122,Truck,Available,59,53,3050,Inactive
P1384,Anna Nagar,2026-03-18,11:15,223,97,126,Bike,Full,112,33,10080,Active
P1385,OMR,2026-02-12,11:08,194,28,166,Bike,Available,85,14,5810,Active
P1386,Tambaram,2026-05-14,02:58,175,5,170,Truck,Available,22,12,10710,Inactive
P1387,Velachery,2026-03-05,12:33,167,120,47,Bike,Available,38,28,3102,Active
P1388,T Nagar,2026-05-16,20:32,232,50,182,Bike,Available,78,14,12740,Inactive
P1389,Velachery,2026-06-17,08:38,296,56,240,EV,Available,54,52,6480,Inactive
P1390,Anna Nagar,2026-05-09,05:10,166,129,37,Bike,Available,146,26,1406,Inactive
P1391,Adyar,2026-02-15,00:26,99,23,76,Truck,Full,129,124,2356,Active
P1392,Adyar,2026-06-28,18:54,122,36,86,Truck,Full,63,18,1806,Active
P1393,Velachery,2026-02-22,02:08,196,120,76,Car,Full,118,46,3420,Active
P1394,Guindy,2026-01-18,09:10,198,17,181,Bike,Available,58,44,7602,Inactive
P1395,Guindy,2026-03-11,00:20,83,33,50,Truck,Full,64,63,1250,Inactive
P1396,OMR,2026-04-28,01:44,87,49,38,Truck,Full,115,38,2090,Inactive
P1397,Porur,2026-05-21,00:39,255,203,52,Car,Available,45,16,3380,Active
P1398,Tambaram,2026-02-01,08:02,208,88,120,Bike,Full,31,29,4320,Inactive
P1399,Guindy,2026-01-24,17:19,58,40,18,Truck,Available,34,20,1422,Inactive
P1400,Tambaram,2026-03-05,22:03,164,18,146,EV,Available,138,84,6862,Inactive
P1401,Anna Nagar,2026-06-26,12:13,86,32,54,Car,Full,29,29,2700,Inactive
P1402,Porur,2026-03-06,16:39,246,208,38,EV,Available,133,67,2698,Inactive
P1403,Anna Nagar,2026-05-23,10:04,87,7,80,Car,Full,140,19,2960,Active
P1404,T Nagar,2026-03-13,15:39,191,126,65,Car,Full,39,20,3055,Inactive
P1405,OMR,2026-04-01,07:04,248,29,219,Car,Full,116,63,5694,Active
P1406,Porur,2026-05-26,17:48,238,206,32,Car,Available,101,75,2368,Inactive
P1407,Guindy,2026-01-16,11:59,97,76,21,Bike,Available,46,39,882,Inactive
P1408,Anna Nagar,2026-04-04,16:23,238,104,134,Truck,Full,101,27,5360,Active
P1409,Velachery,2026-01-24,13:46,122,30,92,EV,Full,55,41,2852,Inactive
P1410,T Nagar,2026-03-03,12:08,185,37,148,Bike,Available,55,13,7548,Inactive
P1411,Tambaram,2026-06-01,04:35,155,32,123,Bike,Available,78,75,5166,Active
P1412,Anna Nagar,2026-03-21,19:33,210,178,32,EV,Available,108,73,1216,Inactive
P1413,Adyar,2026-01-22,14:23,265,4,261,EV,Full,71,44,12528,Active
P1414,Guindy,2026-06-05,06:19,186,120,66,Truck,Available,43,29,4554,Active
P1415,T Nagar,2026-01-07,18:41,74,60,14,EV,Available,44,19,672,Active
P1416,Tambaram,2026-06-25,05:17,186,73,113,Truck,Full,73,20,5876,Active
P1417,Velachery,2026-06-20,11:38,225,112,113,Truck,Available,95,66,8249,Inactive
P1418,Velachery,2026-03-25,20:58,164,50,114,Truck,Full,126,32,3534,Active
P1419,Adyar,2026-04-19,22:04,260,110,150,EV,Full,64,26,11400,Inactive
P1420,Anna Nagar,2026-03-11,22:24,263,156,107,Bike,Full,124,16,2568,Active
P1421,Tambaram,2026-01-29,21:37,110,63,47,Truck,Available,49,41,3478,Inactive
P1422,Tambaram,2026-04-02,02:03,81,52,29,Bike,Full,62,49,1566,Active
P1423,Anna Nagar,2026-02-08,15:12,138,61,77,Bike,Available,62,35,6160,Inactive
P1424,T Nagar,2026-01-28,17:45,163,49,114,EV,Available,95,87,9006,Inactive
P1425,Adyar,2026-06-06,18:42,98,65,33,EV,Full,61,26,1122,Active
P1426,Tambaram,2026-02-13,13:32,227,160,67,Truck,Available,138,74,2144,Active
P1427,Velachery,2026-06-17,21:41,118,91,27,Bike,Full,69,30,1890,Active
P1428,Tambaram,2026-04-20,03:51,135,77,58,Truck,Full,69,38,1856,Active
P1429,Anna Nagar,2026-03-10,08:03,83,55,28,Bike,Full,61,47,1596,Inactive
P1430,Porur,2026-01-01,01:59,162,102,60,Bike,Full,117,25,4740,Inactive
P1431,Anna Nagar,2026-01-07,01:17,282,163,119,EV,Available,128,96,4165,Active
P1432,Tambaram,2026-01-05,12:58,177,82,95,EV,Available,135,14,1900,Active
P1433,T Nagar,2026-02-01,05:56,75,40,35,EV,Full,125,47,1645,Active
P1434,Tambaram,2026-01-13,05:12,292,155,137,Car,Available,77,55,7946,Inactive
P1435,Guindy,2026-06-21,16:30,200,14,186,Bike,Full,99,53,5580,Active
P1436,Anna Nagar,2026-05-10,22:44,94,17,77,Bike,Full,57,18,2464,Active
P1437,Guindy,2026-02-16,17:16,207,140,67,EV,Available,85,20,1675,Active
P1438,Guindy,2026-06-28,08:25,249,208,41,EV,Full,102,17,2706,Active
P1439,Porur,2026-05-15,14:59,156,17,139,Bike,Full,21,16,7228,Inactive
P1440,T Nagar,2026-04-15,14:44,243,27,216,EV,Full,141,128,6480,Active
P1441,Velachery,2026-01-16,12:35,154,36,118,Truck,Available,123,31,6254,Active
P1442,Velachery,2026-03-06,12:53,70,53,17,Car,Available,111,11,442,Inactive
P1443,OMR,2026-06-30,09:35,136,25,111,Car,Full,51,45,7326,Inactive
P1444,Porur,2026-04-30,13:37,290,213,77,EV,Full,123,102,4620,Active
P1445,Anna Nagar,2026-06-06,00:33,179,99,80,Bike,Available,120,77,5040,Active
P1446,Tambaram,2026-02-21,16:16,248,81,167,Bike,Available,132,19,4342,Active
P1447,Tambaram,2026-03-30,22:11,165,101,64,Bike,Full,132,78,1664,Inactive
P1448,Adyar,2026-03-19,10:56,95,57,38,Car,Available,109,101,912,Inactive
P1449,Anna Nagar,2026-01-07,04:51,221,3,218,Bike,Full,148,139,4578,Active
P1450,Anna Nagar,2026-02-05,17:35,52,10,42,Bike,Full,122,76,1974,Active
P1451,OMR,2026-04-04,19:04,132,103,29,EV,Available,59,18,2233,Inactive
P1452,Tambaram,2026-05-27,17:55,251,203,48,Bike,Full,117,78,1968,Active
P1453,Tambaram,2026-05-21,04:21,254,104,150,Car,Available,120,86,12000,Active
P1454,Guindy,2026-04-08,06:22,192,6,186,Truck,Full,33,17,5394,Inactive
P1455,T Nagar,2026-03-17,08:16,63,18,45,Bike,Available,120,105,1350,Inactive
P1456,Velachery,2026-05-24,15:12,147,6,141,Truck,Full,35,12,10716,Active
P1457,Anna Nagar,2026-05-05,20:23,239,26,213,EV,Full,33,18,15123,Active
P1458,Anna Nagar,2026-01-15,15:45,242,223,19,EV,Full,91,37,589,Inactive
P1459,T Nagar,2026-01-07,15:37,76,8,68,EV,Available,39,36,1768,Active
P1460,Adyar,2026-04-24,17:49,256,211,45,Truck,Full,79,75,3015,Active
P1461,T Nagar,2026-05-20,18:23,290,78,212,Bike,Full,134,29,16324,Active
P1462,Guindy,2026-01-04,13:41,123,22,101,Bike,Available,96,28,4343,Active
P1463,Guindy,2026-02-06,09:19,286,167,119,Car,Full,143,74,7021,Inactive
P1464,Guindy,2026-02-06,08:07,150,48,102,Bike,Available,119,53,4182,Active
P1465,Porur,2026-02-21,06:45,252,10,242,Bike,Available,77,18,9680,Active
P1466,Tambaram,2026-02-17,01:35,232,144,88,Truck,Full,98,16,3432,Active
P1467,Velachery,2026-01-22,01:58,132,4,128,Car,Full,41,20,2944,Active
P1468,T Nagar,2026-03-28,07:05,269,122,147,Truck,Full,42,32,6027,Active
P1469,T Nagar,2026-04-14,02:59,159,147,12,Bike,Full,113,14,444,Inactive
P1470,Guindy,2026-02-08,02:42,214,11,203,Truck,Full,57,56,16240,Inactive
P1471,T Nagar,2026-02-02,01:27,248,95,153,Car,Full,54,27,8874,Active
P1472,Porur,2026-03-07,07:52,299,137,162,Truck,Full,67,40,5508,Active
P1473,Adyar,2026-01-12,02:25,210,178,32,Bike,Full,79,44,1600,Active
P1474,Guindy,2026-05-10,17:26,165,102,63,EV,Full,147,41,3780,Active
P1475,OMR,2026-05-20,06:18,130,32,98,Bike,Available,125,123,6958,Active
P1476,Adyar,2026-02-17,20:51,208,109,99,Car,Available,127,56,7227,Inactive
P1477,Porur,2026-05-18,15:19,188,58,130,Car,Full,113,106,5850,Inactive
P1478,Guindy,2026-06-16,23:44,133,81,52,Car,Available,124,12,1456,Active
P1479,OMR,2026-01-01,08:02,232,61,171,EV,Full,77,13,9234,Inactive
P1480,Adyar,2026-03-15,06:04,171,22,149,EV,Available,72,55,9685,Active
P1481,Velachery,2026-01-22,21:10,239,42,197,Car,Full,46,41,11229,Inactive
P1482,Guindy,2026-03-03,21:50,296,189,107,Bike,Full,27,22,7490,Active
P1483,Guindy,2026-05-20,05:29,182,13,169,Bike,Available,144,34,4732,Active
P1484,OMR,2026-03-02,13:39,125,100,25,Bike,Full,22,10,1000,Active
P1485,T Nagar,2026-01-08,18:23,115,83,32,Truck,Available,133,22,992,Active
P1486,OMR,2026-06-08,20:46,273,91,182,Truck,Full,20,10,6552,Inactive
P1487,Anna Nagar,2026-04-07,00:10,145,81,64,Bike,Full,136,20,4928,Inactive
P1488,Tambaram,2026-02-26,04:42,94,52,42,Car,Available,85,10,1596,Inactive
P1489,Porur,2026-01-27,04:35,225,60,165,EV,Available,34,27,8580,Inactive
P1490,Velachery,2026-04-19,09:20,69,6,63,EV,Available,22,13,2646,Inactive
P1491,Tambaram,2026-06-30,01:26,143,89,54,Truck,Full,125,121,3834,Inactive
P1492,Anna Nagar,2026-06-30,13:50,129,119,10,Truck,Available,97,37,350,Active
P1493,OMR,2026-03-12,11:22,225,211,14,Truck,Full,90,89,392,Inactive
P1494,Guindy,2026-03-25,19:31,154,25,129,EV,Full,76,34,7095,Inactive
P1495,Adyar,2026-01-19,13:24,59,6,53,Truck,Full,85,42,1643,Active
P1496,Anna Nagar,2026-02-20,10:45,58,22,36,Car,Full,44,18,2124,Inactive
P1497,Anna Nagar,2026-01-20,11:41,287,10,277,Truck,Full,61,60,12465,Inactive
P1498,Velachery,2026-05-17,23:38,158,21,137,Truck,Available,74,34,3014,Inactive
P1499,Anna Nagar,2026-04-18,05:19,119,83,36,Car,Available,50,41,1296,Inactive
P1500,OMR,2026-06-16,06:00,286,267,19,Bike,Full,143,28,1311,Inactive
P1501,Anna Nagar,2026-04-06,04:47,176,82,94,Bike,Available,31,25,2350,Inactive
P1502,Tambaram,2026-01-02,16:55,206,75,131,EV,Full,150,30,6288,Active
P1503,Anna Nagar,2026-05-22,04:29,217,152,65,Car,Full,28,19,2600,Inactive
P1504,Anna Nagar,2026-05-27,00:36,79,0,79,Car,Available,90,61,2449,Inactive
P1505,OMR,2026-02-25,19:27,190,92,98,Bike,Available,66,26,5488,Active
P1506,Velachery,2026-04-06,05:38,273,23,250,EV,Available,128,70,16750,Inactive
P1507,Velachery,2026-06-10,00:01,256,211,45,Truck,Full,49,15,2475,Active
P1508,Adyar,2026-06-19,04:52,170,58,112,EV,Available,106,61,8176,Inactive
P1509,Tambaram,2026-06-26,15:03,50,24,26,EV,Full,120,97,1872,Active
P1510,Tambaram,2026-06-16,12:11,52,26,26,Bike,Available,41,16,1066,Inactive
P1511,Porur,2026-02-15,21:06,172,82,90,EV,Full,40,19,6390,Active
P1512,Guindy,2026-01-31,13:19,290,239,51,EV,Available,106,51,2703,Inactive
P1513,Tambaram,2026-02-01,22:42,54,20,34,Car,Available,101,37,1122,Active
P1514,Adyar,2026-04-14,12:54,74,40,34,Truck,Full,34,31,2380,Active
P1515,Tambaram,2026-02-20,22:24,121,8,113,EV,Full,111,11,5763,Active
P1516,T Nagar,2026-02-14,14:13,266,152,114,Car,Full,35,29,4560,Active
P1517,Adyar,2026-05-12,13:28,77,48,29,EV,Full,47,17,754,Active
P1518,T Nagar,2026-04-15,23:52,114,9,105,Car,Available,103,53,8190,Inactive
P1519,Porur,2026-06-01,02:48,128,7,121,Car,Full,75,46,4235,Inactive
P1520,Anna Nagar,2026-01-04,15:32,241,121,120,Bike,Full,141,17,5640,Inactive
P1521,T Nagar,2026-05-16,06:28,277,102,175,Car,Available,32,11,7000,Active
P1522,OMR,2026-04-27,00:10,184,80,104,Car,Full,89,33,7176,Inactive
P1523,Porur,2026-04-16,03:26,279,169,110,Truck,Full,111,51,3300,Inactive
P1524,Tambaram,2026-02-14,01:11,228,46,182,EV,Full,119,36,9464,Inactive
P1525,Anna Nagar,2026-03-27,00:49,130,47,83,Truck,Available,22,14,4399,Inactive
P1526,Adyar,2026-01-27,20:05,203,190,13,Bike,Full,60,36,715,Active
P1527,Velachery,2026-01-14,03:50,245,125,120,EV,Available,100,59,7920,Active
P1528,Velachery,2026-06-14,06:45,60,37,23,Bike,Available,114,69,1518,Active
P1529,Anna Nagar,2026-03-26,04:37,175,79,96,EV,Full,101,95,3264,Active
P1530,Anna Nagar,2026-06-10,18:54,153,118,35,Car,Full,102,66,805,Inactive
P1531,Porur,2026-05-08,07:00,284,1,283,Truck,Full,134,100,16131,Active
P1532,Tambaram,2026-05-02,22:30,169,123,46,EV,Full,89,24,2806,Inactive
P1533,Tambaram,2026-02-05,08:23,233,36,197,Bike,Full,79,13,3940,Active
P1534,Anna Nagar,2026-02-01,10:48,269,220,49,Truck,Available,135,107,2646,Active
P1535,Adyar,2026-03-23,19:06,69,30,39,Car,Full,146,46,2223,Active
P1536,Porur,2026-01-13,03:14,93,74,19,Car,Available,46,44,570,Inactive
P1537,Velachery,2026-01-31,06:29,65,15,50,Car,Available,143,66,3350,Active
P1538,Tambaram,2026-01-28,12:45,294,36,258,Car,Available,43,24,17028,Inactive
P1539,T Nagar,2026-02-09,14:51,194,175,19,Car,Full,59,13,1349,Active
P1540,Velachery,2026-05-20,15:48,88,11,77,Car,Full,150,27,3465,Inactive
P1541,Velachery,2026-04-27,11:54,282,261,21,Bike,Available,94,62,693,Active
P1542,Guindy,2026-06-25,19:45,205,178,27,EV,Available,148,95,1809,Inactive
P1543,OMR,2026-02-02,11:51,231,156,75,Car,Full,114,46,2100,Active
P1544,Velachery,2026-02-18,19:39,106,26,80,Bike,Available,53,19,3840,Inactive
P1545,OMR,2026-01-24,06:36,188,178,10,Truck,Available,49,10,310,Inactive
P1546,T Nagar,2026-06-14,07:13,117,98,19,EV,Available,123,14,1482,Active
P1547,OMR,2026-04-20,06:41,278,130,148,Truck,Full,62,31,10212,Inactive
P1548,Porur,2026-01-10,23:37,177,45,132,Truck,Available,88,25,5808,Inactive
P1549,T Nagar,2026-01-31,14:49,113,35,78,Truck,Available,96,30,2418,Active
P1550,T Nagar,2026-02-10,08:31,195,138,57,Car,Available,53,30,2052,Active
P1551,Velachery,2026-05-28,09:42,243,7,236,EV,Full,130,84,10620,Inactive
P1552,Porur,2026-04-01,22:55,179,21,158,EV,Full,114,77,8058,Inactive
P1553,OMR,2026-02-18,15:29,240,200,40,Bike,Full,81,35,2680,Active
P1554,T Nagar,2026-01-08,20:59,66,16,50,EV,Full,56,22,2750,Active
P1555,Tambaram,2026-01-10,08:31,203,83,120,Bike,Full,110,91,3600,Inactive
P1556,Porur,2026-03-06,10:44,143,3,140,EV,Available,111,97,7700,Inactive
P1557,Anna Nagar,2026-01-20,06:19,167,104,63,Truck,Available,63,15,3591,Active
P1558,Adyar,2026-04-26,22:33,249,223,26,EV,Full,144,105,858,Inactive
P1559,Guindy,2026-05-22,22:56,142,113,29,EV,Full,84,32,2175,Inactive
P1560,Porur,2026-05-30,21:15,64,11,53,Bike,Full,31,30,3604,Active
P1561,Anna Nagar,2026-06-16,20:37,179,60,119,Bike,Full,34,25,6426,Active
P1562,OMR,2026-06-28,05:37,97,10,87,Bike,Available,50,36,4524,Inactive
P1563,Adyar,2026-03-17,16:51,299,57,242,Bike,Available,79,61,7018,Active
P1564,Guindy,2026-01-29,09:01,234,3,231,EV,Full,34,18,6699,Active
P1565,Velachery,2026-02-24,01:02,119,70,49,EV,Full,125,107,2597,Active
P1566,Tambaram,2026-05-06,07:14,113,34,79,Truck,Full,99,37,4898,Inactive
P1567,Velachery,2026-03-02,14:36,142,82,60,EV,Available,76,16,2400,Active
P1568,T Nagar,2026-06-13,10:50,212,1,211,Bike,Available,23,15,16880,Inactive
P1569,Tambaram,2026-01-08,19:09,119,32,87,Truck,Full,114,81,6177,Inactive
P1570,Porur,2026-06-18,22:07,171,131,40,Bike,Available,20,19,1640,Inactive
P1571,OMR,2026-02-24,20:47,108,49,59,Bike,Full,62,36,4307,Active
P1572,Tambaram,2026-04-10,13:22,62,3,59,EV,Full,25,13,2714,Inactive
P1573,Porur,2026-06-25,17:53,298,12,286,Truck,Available,140,67,12012,Active
P1574,OMR,2026-05-23,04:29,178,113,65,Car,Available,147,104,2665,Active
P1575,Adyar,2026-02-22,16:06,166,71,95,EV,Available,145,129,3705,Inactive
P1576,T Nagar,2026-06-08,00:49,96,5,91,Truck,Available,24,16,7007,Active
P1577,OMR,2026-03-08,13:25,168,93,75,Truck,Full,146,11,4425,Active
P1578,Adyar,2026-04-30,21:31,166,137,29,Truck,Available,29,28,1885,Inactive
P1579,Tambaram,2026-05-12,00:18,151,22,129,EV,Full,41,19,8514,Active
P1580,Guindy,2026-06-28,05:22,284,119,165,Truck,Full,139,130,4950,Inactive
P1581,Anna Nagar,2026-04-30,10:12,127,90,37,Bike,Available,23,11,1073,Inactive
P1582,Anna Nagar,2026-01-18,12:34,253,192,61,EV,Full,105,86,3416,Inactive
P1583,Adyar,2026-04-16,05:15,50,2,48,Car,Available,143,113,2976,Inactive
P1584,OMR,2026-03-26,19:12,292,53,239,Bike,Available,118,49,7170,Inactive
P1585,Velachery,2026-06-15,03:50,191,40,151,EV,Full,115,49,11929,Active
